time,BPM predicted,uncert,rPPG method
3.0,69.580078125,0.0,torch_CHROM
4.0,52.734375,0.0,torch_CHROM
5.0,54.19921875,0.0,torch_CHROM
6.0,49.072265625,0.0,torch_CHROM
7.0,41.748046875,0.0,torch_CHROM
8.0,86.42578125,0.0,torch_CHROM
9.0,86.42578125,0.0,torch_CHROM
10.0,87.890625,0.0,torch_CHROM
11.0,85.693359375,0.0,torch_CHROM
12.0,74.70703125,0.0,torch_CHROM
13.0,73.2421875,0.0,torch_CHROM
14.0,48.33984375,0.0,torch_CHROM
15.0,47.607421875,0.0,torch_CHROM
16.0,83.49609375,0.0,torch_CHROM
17.0,84.9609375,0.0,torch_CHROM
18.0,50.537109375,0.0,torch_CHROM
19.0,76.904296875,0.0,torch_CHROM
20.0,46.875,0.0,torch_CHROM
21.0,47.607421875,0.0,torch_CHROM
22.0,50.537109375,0.0,torch_CHROM
23.0,65.185546875,0.0,torch_CHROM
24.0,67.3828125,0.0,torch_CHROM
25.0,79.1015625,0.0,torch_CHROM
26.0,82.03125,0.0,torch_CHROM
27.0,131.8359375,0.0,torch_CHROM
28.0,60.791015625,0.0,torch_CHROM
29.0,62.98828125,0.0,torch_CHROM
30.0,49.072265625,0.0,torch_CHROM
31.0,48.33984375,0.0,torch_CHROM
32.0,106.93359375,0.0,torch_CHROM
33.0,62.98828125,0.0,torch_CHROM
34.0,48.33984375,0.0,torch_CHROM
35.0,46.875,0.0,torch_CHROM
36.0,43.212890625,0.0,torch_CHROM
37.0,40.283203125,0.0,torch_CHROM
38.0,73.2421875,0.0,torch_CHROM
39.0,73.2421875,0.0,torch_CHROM
40.0,59.326171875,0.0,torch_CHROM
41.0,47.607421875,0.0,torch_CHROM
42.0,46.142578125,0.0,torch_CHROM
43.0,61.5234375,0.0,torch_CHROM
44.0,68.115234375,0.0,torch_CHROM
45.0,68.115234375,0.0,torch_CHROM
46.0,66.650390625,0.0,torch_CHROM
47.0,75.439453125,0.0,torch_CHROM
48.0,78.369140625,0.0,torch_CHROM
49.0,72.509765625,0.0,torch_CHROM
50.0,65.185546875,0.0,torch_CHROM
51.0,60.05859375,0.0,torch_CHROM
52.0,52.734375,0.0,torch_CHROM
53.0,53.466796875,0.0,torch_CHROM
54.0,76.904296875,0.0,torch_CHROM
55.0,79.833984375,0.0,torch_CHROM
56.0,82.03125,0.0,torch_CHROM
57.0,54.19921875,0.0,torch_CHROM
58.0,54.931640625,0.0,torch_CHROM
59.0,152.34375,0.0,torch_CHROM
60.0,152.34375,0.0,torch_CHROM
61.0,82.763671875,0.0,torch_CHROM
62.0,79.833984375,0.0,torch_CHROM
63.0,78.369140625,0.0,torch_CHROM
64.0,79.833984375,0.0,torch_CHROM
65.0,79.833984375,0.0,torch_CHROM
66.0,74.70703125,0.0,torch_CHROM
67.0,72.509765625,0.0,torch_CHROM
68.0,75.439453125,0.0,torch_CHROM
69.0,79.833984375,0.0,torch_CHROM
70.0,82.03125,0.0,torch_CHROM
71.0,82.03125,0.0,torch_CHROM
72.0,82.03125,0.0,torch_CHROM
73.0,84.228515625,0.0,torch_CHROM
74.0,83.49609375,0.0,torch_CHROM
75.0,80.56640625,0.0,torch_CHROM
76.0,78.369140625,0.0,torch_CHROM
77.0,76.904296875,0.0,torch_CHROM
78.0,76.904296875,0.0,torch_CHROM
