time,BPM predicted,uncert,rPPG method
3.0,46.142578125,0.0,cupy_POS
4.0,49.072265625,0.0,cupy_POS
5.0,49.8046875,0.0,cupy_POS
6.0,45.41015625,0.0,cupy_POS
7.0,86.42578125,0.0,cupy_POS
8.0,68.115234375,0.0,cupy_POS
9.0,71.77734375,0.0,cupy_POS
10.0,72.509765625,0.0,cupy_POS
11.0,84.9609375,0.0,cupy_POS
12.0,87.158203125,0.0,cupy_POS
13.0,90.087890625,0.0,cupy_POS
14.0,89.35546875,0.0,cupy_POS
15.0,57.861328125,0.0,cupy_POS
16.0,66.650390625,0.0,cupy_POS
17.0,65.185546875,0.0,cupy_POS
18.0,56.396484375,0.0,cupy_POS
19.0,55.6640625,0.0,cupy_POS
20.0,60.05859375,0.0,cupy_POS
21.0,78.369140625,0.0,cupy_POS
22.0,79.1015625,0.0,cupy_POS
23.0,52.001953125,0.0,cupy_POS
24.0,52.001953125,0.0,cupy_POS
25.0,50.537109375,0.0,cupy_POS
26.0,63.720703125,0.0,cupy_POS
27.0,46.875,0.0,cupy_POS
28.0,51.26953125,0.0,cupy_POS
29.0,56.396484375,0.0,cupy_POS
30.0,107.666015625,0.0,cupy_POS
31.0,48.33984375,0.0,cupy_POS
32.0,52.734375,0.0,cupy_POS
33.0,58.59375,0.0,cupy_POS
34.0,60.05859375,0.0,cupy_POS
35.0,53.466796875,0.0,cupy_POS
36.0,49.072265625,0.0,cupy_POS
37.0,51.26953125,0.0,cupy_POS
38.0,57.861328125,0.0,cupy_POS
39.0,60.05859375,0.0,cupy_POS
40.0,62.255859375,0.0,cupy_POS
41.0,66.650390625,0.0,cupy_POS
42.0,61.5234375,0.0,cupy_POS
43.0,59.326171875,0.0,cupy_POS
44.0,42.48046875,0.0,cupy_POS
45.0,43.212890625,0.0,cupy_POS
46.0,47.607421875,0.0,cupy_POS
47.0,47.607421875,0.0,cupy_POS
48.0,76.171875,0.0,cupy_POS
49.0,76.171875,0.0,cupy_POS
50.0,79.833984375,0.0,cupy_POS
51.0,82.03125,0.0,cupy_POS
52.0,83.49609375,0.0,cupy_POS
53.0,87.158203125,0.0,cupy_POS
54.0,82.03125,0.0,cupy_POS
55.0,114.990234375,0.0,cupy_POS
56.0,110.595703125,0.0,cupy_POS
57.0,104.736328125,0.0,cupy_POS
58.0,104.736328125,0.0,cupy_POS
59.0,55.6640625,0.0,cupy_POS
60.0,53.466796875,0.0,cupy_POS
61.0,53.466796875,0.0,cupy_POS
62.0,67.3828125,0.0,cupy_POS
63.0,76.171875,0.0,cupy_POS
64.0,75.439453125,0.0,cupy_POS
65.0,72.509765625,0.0,cupy_POS
66.0,48.33984375,0.0,cupy_POS
67.0,54.19921875,0.0,cupy_POS
68.0,83.49609375,0.0,cupy_POS
69.0,78.369140625,0.0,cupy_POS
70.0,76.904296875,0.0,cupy_POS
71.0,76.171875,0.0,cupy_POS
72.0,76.904296875,0.0,cupy_POS
73.0,120.1171875,0.0,cupy_POS
74.0,122.314453125,0.0,cupy_POS
75.0,98.14453125,0.0,cupy_POS
76.0,95.21484375,0.0,cupy_POS
77.0,87.158203125,0.0,cupy_POS
78.0,94.482421875,0.0,cupy_POS
