time,BPM predicted,uncert,rPPG method
3.0,60.05859375,0.0,cupy_POS
4.0,84.9609375,0.0,cupy_POS
5.0,84.9609375,0.0,cupy_POS
6.0,73.2421875,0.0,cupy_POS
7.0,99.609375,0.0,cupy_POS
8.0,43.9453125,0.0,cupy_POS
9.0,49.8046875,0.0,cupy_POS
10.0,54.19921875,0.0,cupy_POS
11.0,57.861328125,0.0,cupy_POS
12.0,101.806640625,0.0,cupy_POS
13.0,101.07421875,0.0,cupy_POS
14.0,101.07421875,0.0,cupy_POS
15.0,101.806640625,0.0,cupy_POS
16.0,104.00390625,0.0,cupy_POS
17.0,105.46875,0.0,cupy_POS
18.0,104.736328125,0.0,cupy_POS
19.0,102.5390625,0.0,cupy_POS
20.0,104.736328125,0.0,cupy_POS
21.0,107.666015625,0.0,cupy_POS
22.0,106.93359375,0.0,cupy_POS
23.0,109.86328125,0.0,cupy_POS
24.0,62.255859375,0.0,cupy_POS
25.0,71.77734375,0.0,cupy_POS
26.0,106.201171875,0.0,cupy_POS
27.0,108.3984375,0.0,cupy_POS
28.0,109.130859375,0.0,cupy_POS
29.0,109.86328125,0.0,cupy_POS
30.0,109.130859375,0.0,cupy_POS
31.0,104.736328125,0.0,cupy_POS
32.0,106.201171875,0.0,cupy_POS
33.0,107.666015625,0.0,cupy_POS
34.0,106.201171875,0.0,cupy_POS
35.0,108.3984375,0.0,cupy_POS
36.0,111.328125,0.0,cupy_POS
37.0,106.201171875,0.0,cupy_POS
38.0,103.271484375,0.0,cupy_POS
39.0,108.3984375,0.0,cupy_POS
40.0,52.734375,0.0,cupy_POS
41.0,52.734375,0.0,cupy_POS
42.0,64.453125,0.0,cupy_POS
43.0,70.3125,0.0,cupy_POS
44.0,101.07421875,0.0,cupy_POS
45.0,104.00390625,0.0,cupy_POS
46.0,106.93359375,0.0,cupy_POS
47.0,108.3984375,0.0,cupy_POS
48.0,108.3984375,0.0,cupy_POS
49.0,109.130859375,0.0,cupy_POS
50.0,109.86328125,0.0,cupy_POS
51.0,109.130859375,0.0,cupy_POS
52.0,107.666015625,0.0,cupy_POS
53.0,105.46875,0.0,cupy_POS
54.0,101.806640625,0.0,cupy_POS
55.0,100.341796875,0.0,cupy_POS
56.0,100.341796875,0.0,cupy_POS
57.0,102.5390625,0.0,cupy_POS
58.0,104.00390625,0.0,cupy_POS
59.0,101.806640625,0.0,cupy_POS
60.0,103.271484375,0.0,cupy_POS
61.0,104.736328125,0.0,cupy_POS
62.0,55.6640625,0.0,cupy_POS
63.0,62.255859375,0.0,cupy_POS
64.0,68.115234375,0.0,cupy_POS
65.0,69.580078125,0.0,cupy_POS
66.0,60.05859375,0.0,cupy_POS
67.0,104.736328125,0.0,cupy_POS
68.0,99.609375,0.0,cupy_POS
69.0,73.2421875,0.0,cupy_POS
70.0,70.3125,0.0,cupy_POS
71.0,68.115234375,0.0,cupy_POS
72.0,61.5234375,0.0,cupy_POS
73.0,60.05859375,0.0,cupy_POS
74.0,69.580078125,0.0,cupy_POS
75.0,68.115234375,0.0,cupy_POS
76.0,62.98828125,0.0,cupy_POS
77.0,105.46875,0.0,cupy_POS
78.0,104.736328125,0.0,cupy_POS
79.0,105.46875,0.0,cupy_POS
80.0,70.3125,0.0,cupy_POS
81.0,65.185546875,0.0,cupy_POS
82.0,59.326171875,0.0,cupy_POS
83.0,111.328125,0.0,cupy_POS
84.0,112.060546875,0.0,cupy_POS
85.0,117.919921875,0.0,cupy_POS
86.0,64.453125,0.0,cupy_POS
87.0,62.255859375,0.0,cupy_POS
88.0,58.59375,0.0,cupy_POS
89.0,117.919921875,0.0,cupy_POS
90.0,115.72265625,0.0,cupy_POS
91.0,114.990234375,0.0,cupy_POS
92.0,113.525390625,0.0,cupy_POS
93.0,117.1875,0.0,cupy_POS
94.0,118.65234375,0.0,cupy_POS
95.0,63.720703125,0.0,cupy_POS
96.0,60.05859375,0.0,cupy_POS
97.0,62.255859375,0.0,cupy_POS
98.0,65.185546875,0.0,cupy_POS
99.0,61.5234375,0.0,cupy_POS
100.0,58.59375,0.0,cupy_POS
101.0,65.185546875,0.0,cupy_POS
102.0,68.84765625,0.0,cupy_POS
103.0,65.91796875,0.0,cupy_POS
104.0,63.720703125,0.0,cupy_POS
105.0,66.650390625,0.0,cupy_POS
106.0,68.115234375,0.0,cupy_POS
107.0,68.115234375,0.0,cupy_POS
108.0,69.580078125,0.0,cupy_POS
109.0,72.509765625,0.0,cupy_POS
110.0,68.84765625,0.0,cupy_POS
111.0,120.1171875,0.0,cupy_POS
112.0,122.314453125,0.0,cupy_POS
113.0,124.51171875,0.0,cupy_POS
114.0,125.9765625,0.0,cupy_POS
115.0,126.708984375,0.0,cupy_POS
116.0,125.9765625,0.0,cupy_POS
117.0,123.046875,0.0,cupy_POS
118.0,124.51171875,0.0,cupy_POS
119.0,69.580078125,0.0,cupy_POS
120.0,76.171875,0.0,cupy_POS
121.0,77.63671875,0.0,cupy_POS
122.0,76.171875,0.0,cupy_POS
123.0,76.904296875,0.0,cupy_POS
124.0,76.904296875,0.0,cupy_POS
125.0,57.861328125,0.0,cupy_POS
126.0,54.19921875,0.0,cupy_POS
127.0,58.59375,0.0,cupy_POS
128.0,54.931640625,0.0,cupy_POS
129.0,82.03125,0.0,cupy_POS
130.0,123.779296875,0.0,cupy_POS
131.0,75.439453125,0.0,cupy_POS
132.0,74.70703125,0.0,cupy_POS
133.0,73.974609375,0.0,cupy_POS
134.0,71.77734375,0.0,cupy_POS
135.0,72.509765625,0.0,cupy_POS
136.0,73.974609375,0.0,cupy_POS
137.0,73.2421875,0.0,cupy_POS
138.0,73.974609375,0.0,cupy_POS
139.0,73.2421875,0.0,cupy_POS
140.0,68.115234375,0.0,cupy_POS
141.0,76.904296875,0.0,cupy_POS
142.0,81.298828125,0.0,cupy_POS
143.0,128.173828125,0.0,cupy_POS
144.0,128.90625,0.0,cupy_POS
